,fraction_cells
Krt71,0.00044531111793424445
Hoxc6,0.00044429442588416623
Prss1,0.0004422610417840099
Il2,0.0004422610417840099
Sprr2d,0.0004402276576838535
Igf2bp1,0.0004402276576838535
Trpm5,0.0004392109656337753
Npy4r,0.00043819427358369713
Foxa2,0.00043616088948354075
Cd96,0.0004341275053833844
Ifng,0.0004331108133333062
Trim29,0.00043107742923314987
Nfe2,0.00043006073718307165
Tex101,0.00043006073718307165
Pax5,0.0004280273530829153
Csf3,0.0004280273530829153
Mbl2,0.0004270106610328371
Bmp15,0.0004219272007824462
Cxcr6,0.00041989381668228984
Tnp1,0.0004188771246322117
Runx3,0.00041786043258213346
Gsdma3,0.00041786043258213346
Il17a,0.0004158270484819771
Cfc1,0.0004148103564318989
Abca13,0.0004148103564318989
Prph2,0.0004127769723317425
Dlx3,0.0004107435882315862
Il27,0.000409726896181508
Il22ra2,0.000409726896181508
Hoxa2,0.00040769351208135165
Mixl1,0.00040769351208135165
Cmah,0.00040667682003127343
Il3ra,0.00040667682003127343
Selp,0.00040667682003127343
Mst1,0.00040566012798119526
Crx,0.0004036267438810389
Pdcd1,0.0004036267438810389
Ncr1,0.00040159335978088255
Sell,0.00040057666773080433
Prop1,0.00039955997568072617
Zfp42,0.00039955997568072617
Adad2,0.00039955997568072617
Slc6a14,0.000398543283630648
Tectb,0.0003975265915805698
Lhx4,0.0003975265915805698
Ffar4,0.0003965098995304916
Cxcl3,0.0003965098995304916
Mmrn1,0.00039549320748041345
Gpr39,0.00039447651543033524
Angpt4,0.00039447651543033524
Hnf4a,0.00039345982338025707
Cldn16,0.00039244313133017885
Nlrp4f,0.0003914264392801007
Trpv1,0.0003904097472300225
Clec9a,0.00038837636312986614
Asb9,0.00038837636312986614
Spatc1l,0.000387359671079788
Fgg,0.00038634297902970976
Lipm,0.00038634297902970976
C7,0.00038634297902970976
Gip,0.0003853262869796316
Cyct,0.0003853262869796316
Gfi1,0.0003843095949295534
Sycp1,0.00038227621082939704
Mip,0.00038227621082939704
Gpr143,0.00038024282672924066
Igha,0.0003792261346791625
Nobox,0.00037820944262908433
Fgf15,0.0003771927505790061
Dmrta1,0.00037617605852892795
Fgf21,0.00037617605852892795
Sall4,0.00037414267442877156
Il5ra,0.00037414267442877156
Cd207,0.0003731259823786934
Klf17,0.0003731259823786934
Nppb,0.0003721092903286152
Cxcr2,0.0003721092903286152
Kcnk18,0.000371092598278537
Tnfsf11,0.000371092598278537
Dspp,0.000371092598278537
Rhox13,0.000371092598278537
Sry,0.0003670258300782243
Spta1,0.0003670258300782243
Nr0b1,0.0003660091380281461
Cd19,0.0003660091380281461
Ovol1,0.0003649924459780679
Smgc,0.0003649924459780679
Aqp3,0.00036194236982783337
Dio1,0.0003609256777777552
Abcg8,0.0003609256777777552
Bsnd,0.0003609256777777552
Klrd1,0.000359908985727677
Cd69,0.0003588922936775988
Scimp,0.0003588922936775988
Ccl1,0.00035787560162752065
Lect2,0.00035685890957744244
Dsc1,0.0003538088334272079
Spink12,0.0003527921413771297
Nkx3-2,0.00035075875727697334
Lin28a,0.00035075875727697334
Acer1,0.0003497420652268952
Pgk2,0.0003456752970265824
Tas1r2,0.00034465860497650424
Grxcr1,0.00034465860497650424
Tnfrsf18,0.0003436419129264261
Ros1,0.0003436419129264261
Adamts13,0.0003416085288262697
Uts2,0.0003395751447261133
Slc30a8,0.00033855845267603515
Foxh1,0.000337541760625957
Cd8a,0.000337541760625957
Igll1,0.000337541760625957
Il31,0.00033652506857587876
Gnat2,0.00033652506857587876
Cd3e,0.00033652506857587876
Xcl1,0.00033449168447572243
Hmx3,0.00033449168447572243
Cxcr5,0.00033245830037556605
Pax9,0.00033245830037556605
Gys2,0.00033245830037556605
Angptl3,0.0003314416083254879
Epo,0.0003314416083254879
Lbx1,0.0003314416083254879
Hoxd3,0.00033042491627540966
Il18r1,0.0003294082242253315
Fut1,0.0003294082242253315
Nr1i3,0.0003294082242253315
Hoxb1,0.0003294082242253315
Tlx1,0.00032839153217525334
Otc,0.00032839153217525334
Hrg,0.0003273748401251751
Mov10l1,0.00032534145602501873
Pzp,0.00032432476397494057
Foxn1,0.0003233080719248624
Tlr11,0.0003233080719248624
Gata5,0.0003233080719248624
Prl3a1,0.0003222913798747842
Cd5l,0.0003222913798747842
Hoxd1,0.000321274687824706
Ptf1a,0.000321274687824706
Slc5a2,0.00032025799577462785
Crygs,0.00031924130372454964
Fgf8,0.00031924130372454964
Fthl17a,0.00031822461167447147
Hoxc10,0.00031822461167447147
Lyzl6,0.0003172079196243933
Acod1,0.0003151745355242369
Dkk1,0.0003151745355242369
Il10,0.00031415784347415876
Foxn4,0.00031415784347415876
Cd27,0.00031314115142408054
Hoxd9,0.00031314115142408054
Dmrt1,0.000310091075273846
Klrk1,0.000310091075273846
Tpsb2,0.000310091075273846
Sele,0.0003090743832237678
Ms4a1,0.00030805769117368966
Cyp8b1,0.00030805769117368966
Pla2g2e,0.0003060243070735333
Krt78,0.0003050076150234551
Gdf2,0.0003039909229733769
C6,0.00030297423092329873
Cd5,0.00030094084682314235
Gpx2,0.00030094084682314235
Clec4e,0.00029890746272298596
Foxi2,0.00029890746272298596
Neurog3,0.0002978907706729078
Gzma,0.00029687407862282963
Etv2,0.00029687407862282963
Crygc,0.0002958573865727514
Slc6a4,0.0002958573865727514
Chrnd,0.00029484069452267325
Gabra6,0.00029484069452267325
Foxd3,0.0002938240024725951
Ptk6,0.0002917906183724387
Sdr16c5,0.00029077392632236054
Myf5,0.00029077392632236054
Rag2,0.00029077392632236054
Barx1,0.00029077392632236054
Mmp3,0.0002897572342722823
Hoxa10,0.000287723850172126
Osr2,0.000287723850172126
Uts2b,0.00028670715812204777
Evx2,0.00028670715812204777
Tpbpa,0.00028670715812204777
Cxcl9,0.00028670715812204777
Grm6,0.0002856904660719696
Tmprss15,0.0002856904660719696
Sult2a8,0.0002856904660719696
Rbp3,0.0002836570819718132
Tpsab1,0.00028162369787165684
Slurp2,0.00028162369787165684
Muc5ac,0.00028060700582157867
Nlrp4e,0.0002795903137715005
Galntl5,0.0002795903137715005
Cyp24a1,0.0002785736217214223
Krt79,0.0002785736217214223
Tmprss4,0.0002775569296713441
Madcam1,0.0002775569296713441
Ly6i,0.0002775569296713441
Noto,0.00027552354557118774
Nr1i2,0.0002745068535211096
Cyp7a1,0.0002734901614710314
Havcr1,0.0002734901614710314
Cd160,0.0002734901614710314
Spdye4a,0.0002724734694209532
Tubb1,0.0002724734694209532
Pdc,0.0002724734694209532
Avpr1b,0.000271456777370875
Prss21,0.000271456777370875
Cox7a1,0.00026942339327071864
Mos,0.0002684067012206405
Hoxc5,0.0002684067012206405
Phox2b,0.0002684067012206405
Cyp17a1,0.0002673900091705623
Crygf,0.0002673900091705623
Galp,0.0002663733171204841
Tdh,0.00026535662507040593
Nt5c1b,0.00026433993302032776
Odam,0.00026332324097024955
Mnx1,0.00026332324097024955
Gpbar1,0.0002623065489201714
Stra8,0.000260273164820015
Oc90,0.000260273164820015
Hoxa7,0.00025925647276993683
Kiss1,0.00025925647276993683
Ghrl,0.0002582397807198586
Il1f10,0.00025722308866978045
Panx3,0.00025722308866978045
Adipoq,0.0002562063966197023
Nkx2-5,0.0002562063966197023
Ffar1,0.0002562063966197023
Mep1a,0.0002562063966197023
Marco,0.00025518970456962406
Atoh1,0.00025518970456962406
Spata4,0.0002541730125195459
Lrrc15,0.00025315632046946774
Bco1,0.00025315632046946774
Prf1,0.00025315632046946774
Hoxb2,0.00025315632046946774
Il17f,0.0002501062443192332
Htr3b,0.0002501062443192332
Gbp2b,0.0002501062443192332
Trem1,0.00024908955226915497
Prap1,0.0002480728602190768
Crisp1,0.00024502278406884225
Mesp1,0.00024400609201876406
Meiob,0.00024400609201876406
Il1rn,0.00024400609201876406
Adamdec1,0.0002429893999686859
Fshr,0.0002429893999686859
Crygd,0.0002429893999686859
Hoxd4,0.0002419727079186077
Gnat1,0.0002419727079186077
Avpr2,0.00024095601586852951
Treh,0.00024095601586852951
Hoxd13,0.00024095601586852951
Armc12,0.00023993932381845132
Cd209d,0.00023892263176837316
Rp1l1,0.00023790593971829497
Gcg,0.00023790593971829497
Prl3d1,0.00023688924766821677
Izumo1r,0.00023688924766821677
G6pc2,0.0002358725556181386
Mmp7,0.00023485586356806042
Kif2b,0.00023485586356806042
Tacr2,0.00023180578741782587
Gzmb,0.00023180578741782587
Gabrp,0.00023180578741782587
Cd40lg,0.00023180578741782587
Ms4a2,0.00023180578741782587
Phox2a,0.00023078909536774768
Prl8a2,0.00022875571126759132
Prss42,0.00022875571126759132
Dkk4,0.00022773901921751313
Ccr7,0.00022570563511735677
Zp1,0.00022570563511735677
Slc17a2,0.00022468894306727858
Amelx,0.00022468894306727858
Ffar3,0.0002236722510172004
Prl3c1,0.0002236722510172004
Mbl1,0.00022265555896712222
Foxp3,0.00022163886691704403
Orm1,0.00022163886691704403
Cyp21a1,0.00022163886691704403
Pax4,0.00022163886691704403
Pdx1,0.00022062217486696584
Prdm14,0.00022062217486696584
Scgb1b27,0.00022062217486696584
D1Pas1,0.00021960548281688765
Gfi1b,0.00021858879076680948
Gfra3,0.00021858879076680948
Hsd17b3,0.0002175720987167313
Chil4,0.0002175720987167313
Tbx5,0.0002175720987167313
Tnfsf4,0.0002165554066666531
Padi6,0.0002165554066666531
Spink1,0.0002165554066666531
Clcnkb,0.00021350533051641855
Sucnr1,0.0002124886384663404
Dppa3,0.0002114719464162622
Gja8,0.000210455254366184
Gcm2,0.000210455254366184
Cyp1a1,0.000210455254366184
Tigit,0.000210455254366184
Slco1a1,0.000210455254366184
Fgf4,0.00020943856231610584
Cdx2,0.00020842187026602765
Hes2,0.00020842187026602765
Adad1,0.00020842187026602765
Olig3,0.00020842187026602765
Cyp11b2,0.00020740517821594945
Cryge,0.00020740517821594945
Hoxc12,0.00020638848616587126
Mep1b,0.00020638848616587126
B4galnt2,0.00020638848616587126
Ccr4,0.0002053717941157931
Csf2,0.0002053717941157931
Gpr141b,0.0002043551020657149
Gata4,0.0002043551020657149
Dbx1,0.0002043551020657149
Gcm1,0.0002043551020657149
Bnc1,0.00020333841001563671
Hand2,0.00020130502591548036
Wnt8a,0.00020130502591548036
Krt76,0.00020028833386540217
Gnat3,0.00020028833386540217
Ccnb3,0.000199271641815324
Upk3b,0.000199271641815324
Bmp10,0.000199271641815324
Prl8a1,0.000199271641815324
Agxt2,0.00019723825771516762
Htr2b,0.00019723825771516762
Prl7a1,0.00019622156566508943
Cldn17,0.00019520487361501126
Il12b,0.00019520487361501126
Defa5,0.00019520487361501126
Irx4,0.00019418818156493307
Il9,0.00019317148951485488
Cblif,0.00019317148951485488
Mtnr1b,0.00019317148951485488
Serpina3a,0.0001921547974647767
Lyg1,0.00019113810541469852
Hoxc11,0.00019012141336462033
Ly6g,0.00018808802926446397
Krt40,0.00018808802926446397
Mageb4,0.00018808802926446397
Hist1h2ba,0.00018707133721438578
Hnf1a,0.00018707133721438578
Blk,0.00018503795311422942
Ocstamp,0.00018503795311422942
Cyp1a2,0.00018402126106415123
Gpx5,0.00018402126106415123
Hpd,0.00018402126106415123
Tlx3,0.00018097118491391668
Atp4b,0.00017792110876368214
Klrb1,0.00017792110876368214
H1foo,0.00017690441671360394
Rfx6,0.00017690441671360394
Hoxd12,0.00017588772466352578
Tnfsf14,0.0001748710326134476
Gkn2,0.0001748710326134476
Wnt1,0.0001748710326134476
Apcs,0.0001738543405633694
Gprc6a,0.00017182095646321304
Aicda,0.00017182095646321304
Pip,0.00017182095646321304
Hoxb7,0.00017182095646321304
Hoxd11,0.00017080426441313485
Tuba3a,0.0001687708803129785
Trpv5,0.0001687708803129785
Hesx1,0.00016572080416274394
Vax2,0.00016572080416274394
Ctsq,0.00016368742006258756
Olfr17,0.00016267072801250937
Mepe,0.00016267072801250937
Tbpl2,0.0001616540359624312
Hoxb6,0.00015962065186227482
Il4,0.00015860395981219665
Krt82,0.00015860395981219665
Lep,0.00015758726776211846
Muc20,0.00015657057571204027
Il13,0.00015657057571204027
Evx1,0.00015657057571204027
Serpinb13,0.0001555538836619621
Hoxb13,0.0001545371916118839
Klk1b4,0.00015352049956180572
Hoxb9,0.00015352049956180572
Pth,0.00015148711546164936
Serpinb3b,0.00014945373136149298
Ifnb1,0.00014742034726133662
Hand1,0.00014538696316118027
Fga,0.00014538696316118027
Prm1,0.00014437027111110208
Ins1,0.00014233688701094572
Gata1,0.00014233688701094572
Fgb,0.00014132019496086753
Klk5,0.00014132019496086753
Cyp2g1,0.00014030350291078934
Itln1,0.0001362367347104766
Hoxa11,0.0001362367347104766
Smcp,0.00013522004266039843
Csta1,0.00013420335061032024
Chrng,0.00013420335061032024
Sprr2f,0.00013318665856024205
Sohlh2,0.00013216996651016388
Cxcl2,0.0001301365824100075
Slc5a12,0.0001291198903599293
Hoxa13,0.00012810319830985114
Adgrg7,0.0001250531221596166
Il3,0.0001240364301095384
Hoxc8,0.00012200304600938203
Angptl8,0.00011895296985914748
Phlda2,0.00011590289370891293
Prl2c2,0.00011386950960875656
Crygb,0.00010980274140844382
Hoxd10,0.0001057359732081311
Wnt3a,9.9635820907662e-05
Hba-x,8.845220835680197e-05
Prl3b1,8.74355163067238e-05
Cyp2c29,5.59180627543001e-05
